0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0.00011581681,5.34749e-06,8.53421e-06,3.653741e-05,3.2084627e-06,8.992419e-06,3.9830247e-05,1.5683148e-05,9.49292e-06,1.2013039e-05,1.2150644e-05,1.6637754e-05,4.6783705e-05,0.00011639129,0.00047313148,0.0011630196,0.0018647389,0.0035947277,0.0063388045,0.0106333615,0.017483894,0.024985094,0.03307027,0.043801717,0.0544374,0.067407206,0.08149318,0.09524443,0.1121006,0.12959023,0.14165163,0.15571241,0.164555,0.17977028,0.19293007,0.20482764,0.21250154,0.22495997,0.24277195,0.25493503,0.26698244
0.000115868614,5.3513013e-06,8.540276e-06,3.656268e-05,3.210578e-06,8.997969e-06,3.9848786e-05,1.5688653e-05,9.4946945e-06,1.2015193e-05,1.2152928e-05,1.6641134e-05,4.6788842e-05,0.000116398514,0.00047314144,0.0011630019,0.0018647698,0.0035950765,0.0063395705,0.010634771,0.017485507,0.024987696,0.033074044,0.0438057,0.05444282,0.06741201,0.0814988,0.09524814,0.1121018,0.12959126,0.14165281,0.15571377,0.16455506,0.17977098,0.19293101,0.20483014,0.21250232,0.22495724,0.24276735,0.25492904,0.26697546
0.000115914154,5.3544813e-06,8.5451475e-06,3.658099e-05,3.2120383e-06,9.001591e-06,3.9859922e-05,1.569157e-05,9.494939e-06,1.2014826e-05,1.21520125e-05,1.6639437e-05,4.6780897e-05,0.00011637733,0.0004730704,0.0011628605,0.0018646474,0.00359516,0.0063399035,0.010635634,0.01748653,0.024989689,0.03307697,0.04380915,0.05444792,0.06741692,0.08150447,0.09525195,0.11210299,0.12959222,0.14165385,0.15571506,0.164555,0.17977162,0.19293177,0.20483252,0.21250309,0.22495452,0.24276285,0.25492308,0.26696852
0.0001159598,5.3576587e-06,8.549998e-06,3.6599173e-05,3.213497e-06,9.005249e-06,3.9871025e-05,1.5694459e-05,9.495175e-06,1.2014436e-05,1.2151027e-05,1.6637658e-05,4.677278e-05,0.0001163558,0.0004729987,0.0011627183,0.0018645241,0.0035952386,0.0063402285,0.010636492,0.017487546,0.024991682,0.03307987,0.043812554,0.0544529,0.067421734,0.08151006,0.095255606,0.112104096,0.12959313,0.14165494,0.1557164,0.164555,0.1797723,0.19293265,0.20483492,0.21250385,0.22495179,0.24275835,0.25491706,0.26696154
0.00011600538,5.3608424e-06,8.554859e-06,3.6617468e-05,3.2149624e-06,9.008891e-06,3.9882165e-05,1.5697362e-05,9.49541e-06,1.2014036e-05,1.2150042e-05,1.663588e-05,4.6764708e-05,0.000116334384,0.00047292723,0.0011625772,0.0018644042,0.0035953242,0.0063405647,0.010637361,0.01748857,0.02499367,0.03308276,0.043815974,0.054457948,0.06742661,0.081515685,0.095259346,0.11210525,0.12959406,0.14165595,0.15571761,0.16455492,0.1797729,0.19293344,0.20483729,0.21250455,0.22494897,0.24275368,0.25491104,0.26695454
0.00011605084,5.3640238e-06,8.559715e-06,3.663573e-05,3.216425e-06,9.012543e-06,3.989331e-05,1.5700281e-05,9.495655e-06,1.201368e-05,1.2149127e-05,1.66342e-05,4.675686e-05,0.00011631352,0.00047285692,0.0011624354,0.0018642818,0.0035954074,0.0063408986,0.010638228,0.017489603,0.024995672,0.033085696,0.043819394,0.05446298,0.06743147,0.08152131,0.09526306,0.11210639,0.129595,0.14165707,0.1557189,0.16455483,0.17977348,0.19293424,0.20483969,0.21250522,0.22494617,0.24274911,0.2549051,0.26694763
0.00011609656,5.3672115e-06,8.564582e-06,3.665394e-05,3.2178825e-06,9.016163e-06,3.990431e-05,1.570314e-05,9.4958805e-06,1.2013268e-05,1.2148142e-05,1.6632423e-05,4.6748697e-05,0.00011629191,0.00047278524,0.0011622946,0.0018641619,0.003595493,0.0063412315,0.010639091,0.017490627,0.024997683,0.03308861,0.043822844,0.054468,0.06743632,0.081526875,0.09526678,0.11210752,0.12959598,0.14165817,0.15572016,0.1645548,0.17977415,0.19293512,0.20484209,0.21250603,0.22494352,0.24274467,0.25489908,0.26694056
0.000116142175,5.3703957e-06,8.569451e-06,3.6672263e-05,3.2193466e-06,9.019835e-06,3.9915536e-05,1.5706077e-05,9.496143e-06,1.2012935e-05,1.21472385e-05,1.6630742e-05,4.6740854e-05,0.00011627094,0.00047271492,0.0011621547,0.0018640414,0.0035955783,0.006341571,0.010639954,0.017491642,0.02499966,0.033091523,0.043826252,0.05447305,0.0674412,0.0815325,0.095270455,0.11210862,0.12959687,0.14165919,0.15572146,0.16455485,0.17977493,0.19293602,0.20484447,0.21250665,0.22494063,0.24274004,0.25489318,0.26693368
0.00011618693,5.3733056e-06,8.573023e-06,3.6685447e-05,3.2202372e-06,9.022389e-06,3.992669e-05,1.5709928e-05,9.497837e-06,1.2015536e-05,1.2151062e-05,1.6635326e-05,4.674834e-05,0.00011627903,0.00047270907,0.0011620711,0.001864014,0.0035958537,0.0063421545,0.010640813,0.017492749,0.025001822,0.03309472,0.043830045,0.05447791,0.0674459,0.081537984,0.095274225,0.112109825,0.12959789,0.14166032,0.15572271,0.16455466,0.17977539,0.19293676,0.20484684,0.21250738,0.22493783,0.2427354,0.25488716,0.26692674
0.0001162317,5.376223e-06,8.576621e-06,3.6698777e-05,3.2211428e-06,9.02498e-06,3.9937924e-05,1.5713791e-05,9.499549e-06,1.2018149e-05,1.2154898e-05,1.6639913e-05,4.6755835e-05,0.00011628724,0.00047270395,0.0011619886,0.0018639874,0.003596132,0.0063427463,0.010641682,0.01749388,0.025003994,0.033097908,0.043833826,0.054482743,0.06745055,0.081543446,0.095277935,0.112111025,0.12959883,0.14166138,0.15572403,0.16455473,0.17977612,0.19293766,0.20484926,0.21250816,0.22493517,0.24273087,0.2548811,0.26691967
